time,temperature_2m (Â°C),precipitation (mm),surface_pressure (hPa),pressure_msl (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (Â°C),relative_humidity_2m (%),dew_point_2m (Â°C),apparent_temperature (Â°C),wind_direction_10m (Â°),wind_gusts_10m (km/h),cloud_cover (%)
2025-02-26T12:00,10.4,6.4,1007.1,1012.8,9.1,10.2,96,9.8,9,304,17.3,100
2025-02-26T18:00,9.8,1.3,1007.6,1013.3,10.1,10.6,91,8.4,7.9,289,18.7,98
2025-02-27T00:00,8.4,0,1009.8,1015.6,16,9.1,86,6.2,5.1,277,29.2,100
2025-02-27T06:00,8.1,0.6,1009.9,1015.7,13.2,8.6,93,7.1,5.5,308,24.8,100
2025-02-27T12:00,10.9,0.2,1012.1,1017.8,8.5,10.1,78,7.2,8.9,302,25.9,11
2025-02-27T18:00,9.4,0.2,1010.9,1016.7,2.9,10.4,78,5.8,8,150,3.6,0
2025-02-28T00:00,4.1,0,1012.6,1018.5,5.8,6.8,95,3.3,1.7,178,12.6,45
2025-02-28T06:00,2.3,0,1013,1018.9,2.8,5.5,99,2.1,0.1,235,7.9,100
2025-02-28T12:00,11.7,0,1014.5,1020.2,5.1,10,70,6.3,10,17,15.1,100
2025-02-28T18:00,8.2,3.3,1013.7,1019.5,4.1,9.6,94,7.3,7,77,13.3,100
2025-03-01T00:00,5.3,0,1014.3,1020.2,0.5,5.9,98,5.1,4.1,315,2.2,67
2025-03-01T06:00,6.2,2.7,1014.6,1020.4,4.9,6.8,96,5.7,4.5,260,14,100
2025-03-01T12:00,10.2,4.2,1016.7,1022.5,8,9.2,90,8.6,8.7,18,19.8,100
2025-03-01T18:00,9.1,2.5,1017.9,1023.7,6.7,9.1,91,7.6,7.5,36,17.6,100
2025-03-02T00:00,6.3,0,1019.8,1025.7,6.5,6.7,91,5,4.2,328,11.5,100
2025-03-02T06:00,5.6,0,1020.5,1026.4,7.3,6.2,89,3.9,3.1,308,17.6,64
2025-03-02T12:00,10.9,0,1022.9,1028.7,15,10.5,63,4.2,7.4,45,34.2,16
2025-03-02T18:00,7,0,1022.3,1028.2,0.2,9.4,75,2.8,5.3,180,10.1,0
2025-03-03T00:00,2.6,0,1023.7,1029.7,8.1,5.1,88,0.8,-0.6,275,14.4,4
2025-03-03T06:00,1.8,0,1023,1029,7.3,3.8,89,0.1,-1.4,259,13.3,0
2025-03-03T12:00,11.8,0,1023.3,1029.1,6.4,9.8,53,2.4,9.1,328,21.6,0
2025-03-03T18:00,8.1,0,1021,1026.8,1.5,9.8,65,1.9,6.1,111,5,0
2025-03-04T00:00,0.9,0,1020.8,1026.8,7.1,4.7,92,-0.2,-2.3,229,13.3,0
2025-03-04T06:00,2.5,0,1019.8,1025.8,8.8,3.9,79,-0.9,-1.1,237,15.5,0
2025-03-04T12:00,12.9,0,1020.9,1026.6,9.6,10.2,58,4.8,10.2,327,24.1,0
2025-03-04T18:00,8.4,0,1019.2,1025,3.2,10.4,76,4.5,6.7,87,7.6,0
2025-03-05T00:00,3.2,0,1020.9,1026.8,7.6,5.5,92,2,0.3,234,14,0
2025-03-05T06:00,2,0,1020.9,1026.9,6.3,4.3,92,0.9,-0.9,233,11.5,0
2025-03-05T12:00,14.1,0,1022.5,1028.2,3.4,11.1,51,4.1,12.1,354,14.8,0
2025-03-05T18:00,8.4,0,1021.3,1027.1,5.1,10.8,73,3.7,6.1,117,11.9,0
2025-03-06T00:00,1.6,0,1022.2,1028.2,2.1,5.6,98,1.4,-0.6,211,7.2,0
2025-03-06T06:00,-0.7,0,1021.4,1027.4,4.8,3.7,100,-0.7,-3.6,211,10.4,91
2025-03-06T12:00,13.7,0,1021.7,1027.4,7,10.9,58,5.6,11.6,64,19.8,0
2025-03-06T18:00,8.6,0,1019.8,1025.6,5.4,10.9,81,5.7,6.8,105,13.3,0
2025-03-07T00:00,4.4,0,1019.4,1025.3,1.8,5.8,92,3.3,2.6,259,3.6,0
2025-03-07T06:00,2.5,0,1017.5,1023.4,5.4,4.7,95,1.8,-0.1,222,10.4,0
2025-03-07T12:00,13.2,0,1016.7,1022.4,6.1,11.3,70,7.8,11.8,43,18.7,0
2025-03-07T18:00,9.1,0,1013.6,1019.4,2.5,11.1,75,4.8,7.5,90,14,2
2025-03-08T00:00,4,0,1013.7,1019.6,4.6,6.6,99,3.8,1.8,225,9.4,66
2025-03-08T06:00,3,0,1012.1,1018,6.1,5.3,98,2.8,0.5,230,11.5,100
2025-03-08T12:00,14.1,0,1011.7,1017.4,1.7,11.9,67,8,13.3,13,13.3,22
2025-03-08T18:00,10.5,0,1009.2,1014.9,5.8,11.9,84,7.9,9.1,112,13,4
2025-03-09T00:00,4.4,0,1008.9,1014.8,1.5,7.3,98,4.1,2.8,225,5.8,11
2025-03-09T06:00,3.2,0,1007.3,1013.2,3.7,6.2,100,3.2,1.1,203,10.4,94
2025-03-09T12:00,13.6,0,1006.9,1012.6,6,11.6,78,9.7,12.6,74,16.6,100
2025-03-09T18:00,11.5,0,1004.3,1010,4.9,12.1,91,10,10.8,82,12.6,100
2025-03-10T00:00,10.9,0.7,1002.4,1008.1,9.6,9.9,90,9.3,9.3,128,18,100
2025-03-10T06:00,10.9,4,998.6,1004.3,16.2,10.2,94,9.9,8.6,111,37.4,100
2025-03-10T12:00,17.8,0.1,1001.1,1006.6,19,14.4,52,7.8,14.4,263,39.6,14
2025-03-10T18:00,14.2,0.1,1001.5,1007.1,3.9,14.2,71,9.1,13.4,127,5.4,100
2025-03-11T00:00,9.2,0,1001.7,1007.4,7.2,10.3,90,7.7,7.6,252,14.8,100
2025-03-11T06:00,8.5,0.6,1000.3,1006,7.7,10,96,7.8,6.8,252,13.7,50
2025-03-11T12:00,15.8,0,1000.4,1006,4.6,14.9,71,10.6,15.3,31,16.6,35
2025-03-11T18:00,11.3,3.6,999.8,1005.5,12.2,13.4,87,9.1,9.3,104,27.7,100
2025-03-12T00:00,10.4,2.1,998.5,1004.2,7,10.4,87,8.3,9,148,14.8,100
2025-03-12T06:00,12.6,0,995.4,1001,13.8,10.9,76,8.4,10.2,191,29.5,98
2025-03-12T12:00,17.3,1.7,994.7,1000.2,8.1,14.5,62,9.9,16.1,193,27,100
2025-03-12T18:00,11.6,6.1,991.6,997.2,4.1,11.8,90,10.1,11.1,157,19.4,100
2025-03-13T00:00,10.4,5.5,988.7,994.3,9.2,10.5,95,9.6,8.9,141,17.6,97
2025-03-13T06:00,10.8,0,989.8,995.4,11.2,9.6,82,7.8,8.6,233,18.4,85
2025-03-13T12:00,16.9,0,992.7,998.2,18.6,14.1,51,6.8,13.3,245,42.5,97
2025-03-13T18:00,12.4,0.2,994.3,999.9,4.7,12.9,76,8.4,11.3,176,11.9,81
2025-03-14T00:00,11.4,0.2,995.3,1000.9,12,10.6,79,7.8,9.1,156,23.8,100
2025-03-14T06:00,11.3,8.2,991,996.6,1.9,10.6,88,9.4,10.9,139,23.8,100
2025-03-14T12:00,17.2,1.7,993.6,999.1,16.7,14.1,63,10.1,14.8,221,32.4,100
2025-03-14T18:00,12.6,3.8,996.1,1001.7,5,13.2,94,11.6,12.4,92,26.3,100
2025-03-15T00:00,10.4,1.8,997.2,1002.9,5.1,10.8,96,9.8,9.7,153,7.6,99
2025-03-15T06:00,8.6,0,998.3,1004,4.2,9.4,98,8.2,7.5,173,7.9,76
2025-03-15T12:00,18.2,0.1,1000.8,1006.3,7.5,14.6,55,9,16.8,222,28.1,99
2025-03-15T18:00,12.4,0.1,1001.3,1006.9,11.8,14.3,92,11.1,11,43,28.1,53
2025-03-16T00:00,8.4,2.5,1002.5,1008.2,4.1,10.6,97,7.9,7.3,225,8.6,34
2025-03-16T06:00,9.4,0.1,1004.7,1010.4,17.4,10.4,66,3.3,5.3,242,35.6,7
2025-03-16T12:00,14.6,0,1007.6,1013.2,19,14,46,3.2,10.3,253,39.2,29
2025-03-16T18:00,11.3,0,1008.6,1014.3,16.9,12.6,48,0.8,6.8,239,33.5,0
2025-03-17T00:00,5.7,0,1010.5,1016.3,6.5,8.5,78,2.1,3,212,14,3
2025-03-17T06:00,7.2,0,1010.2,1016,15,7.8,69,2,3.3,233,26.6,0
2025-03-17T12:00,14.6,0.1,1011.3,1017,5.8,13.1,48,3.5,12.2,326,16.9,40
2025-03-17T18:00,10.2,0.2,1012.1,1017.8,14.7,12.3,80,6.9,7.3,109,28.8,57
2025-03-18T00:00,8.3,2.7,1018.4,1024.2,24.9,8.9,65,2,2.9,77,45.4,90
2025-03-18T06:00,5.3,0,1021.6,1027.5,14.9,7.7,58,-2.2,0.7,82,35.6,79
2025-03-18T12:00,7.2,0,1024.6,1030.5,16.6,10.1,54,-1.6,2.4,54,37.1,12
2025-03-18T18:00,4.8,0,1024.2,1030.1,4,9.1,68,-0.8,1.9,30,20.9,0
2025-03-19T00:00,0.8,0,1025.6,1031.6,10,4.6,72,-3.8,-3.3,264,16.9,0
2025-03-19T06:00,-0.4,0,1026.5,1032.6,8.2,2.9,73,-4.6,-4.3,256,15.5,0
2025-03-19T12:00,9.8,0,1027.2,1033,2.5,9.9,53,0.6,7.4,360,15.5,0
2025-03-19T18:00,6.7,0,1025.2,1031.1,4.4,9.9,73,2.2,4.3,102,14.4,0
2025-03-20T00:00,-0.1,0,1026.3,1032.3,4.4,4.8,100,-0.1,-2.9,218,9.4,94
2025-03-20T06:00,-2.4,0,1025.8,1031.9,3.4,3,99,-2.5,-5.4,212,9.4,100
2025-03-20T12:00,12.7,0,1026.2,1032,6.5,10.9,62,5.6,10.7,62,19.8,0
2025-03-20T18:00,9.4,0,1023.8,1029.6,5.9,10.9,75,5.2,7.4,102,17.6,0
2025-03-21T00:00,3.5,0,1023.3,1029.3,5.2,6.2,95,2.8,1.1,205,10.1,0
2025-03-21T06:00,4.8,0,1021.6,1027.5,4,6,96,4.2,2.8,238,7.6,77
2025-03-21T12:00,14.9,0,1020,1025.7,6.5,12.1,69,9.2,13.7,62,18,97
2025-03-21T18:00,11.9,0,1016.7,1022.4,4.3,12.3,82,8.9,10.9,17,15.1,100
2025-03-22T00:00,7.2,0,1013.7,1019.5,3.5,8.8,99,7.1,5.9,192,10.8,100
2025-03-22T06:00,8.9,0.2,1009.9,1015.7,9.2,8.9,91,7.5,7,116,15.1,100
2025-03-22T12:00,14.2,0.7,1008.4,1014,12.1,12.4,73,9.4,12.3,97,30.2,20
2025-03-22T18:00,13.9,0,1005.5,1011.1,4.2,13.1,87,11.6,13.8,95,18.4,100
2025-03-23T00:00,12.7,0.9,1003.6,1009.3,12.8,11.2,88,10.7,11.1,152,22.3,100
2025-03-23T06:00,10.4,0.6,1002.1,1007.8,10.8,10.2,93,9.2,8.6,137,23.4,41
2025-03-23T12:00,17.4,0.1,1004,1009.6,2.3,14.9,68,11.3,17.4,309,20.9,95
2025-03-23T18:00,14.9,6.1,1003.3,1008.9,0.4,15.3,74,10.4,15,360,9.4,91
2025-03-24T00:00,10.8,0.3,1004.4,1010.1,6.5,11.2,86,8.6,9.5,273,11.2,20
2025-03-24T06:00,6.6,0,1005.2,1011,5.6,9,95,5.8,4.7,211,10.4,0
2025-03-24T12:00,17,0,1007.3,1012.9,4.4,15.1,64,10.2,16.5,258,16.6,44
2025-03-24T18:00,13.8,1,1007.5,1013.2,6.9,14.9,82,10.8,13,96,15.5,8
2025-03-25T00:00,8.8,0,1009.4,1015.2,0.4,10.2,96,8.1,8.2,243,4.3,88
2025-03-25T06:00,6.8,2.2,1010.7,1016.5,3.1,8.9,98,6.4,5.4,283,6.5,9
2025-03-25T12:00,15.4,0,1011.7,1017.3,5.4,14.6,72,10.3,14.7,340,18.7,100
2025-03-25T18:00,12.6,9.5,1010.7,1016.4,2,13.9,88,10.6,12.5,85,11.5,92
2025-03-26T00:00,7.8,0,1010.9,1016.7,1.9,9.8,100,7.8,6.9,248,3.6,98
2025-03-26T06:00,7.8,4.6,1009.6,1015.4,7.3,8.9,93,6.8,6,293,12.6,89
2025-03-26T12:00,15.1,0.3,1008.7,1014.3,11.5,14.1,74,10.6,13.6,349,29.2,83
2025-03-26T18:00,13,0.2,1006.2,1011.9,4.9,14.4,83,10.1,12.4,2,19.8,6
2025-03-27T00:00,9.6,0.1,1006.5,1012.2,11.6,10.9,93,8.5,7.5,285,25.2,100
2025-03-27T06:00,11.7,2.2,1004.3,1010,20.8,10.9,78,8.1,8.2,17,36.4,100
2025-03-27T12:00,13.6,2.4,1004.3,1009.9,15.7,12.4,72,8.6,11,18,25.9,100
2025-03-27T18:00,12.2,0.8,1003.6,1009.3,13.2,11.7,78,8.6,9.9,38,31.3,100
2025-03-28T00:00,12.6,0.1,1004.4,1010.1,12.9,11.1,71,7.5,10.1,25,27.4,100
2025-03-28T06:00,10.8,0.6,1002.3,1008,10.7,10.6,87,8.8,8.9,331,20.5,100
2025-03-28T12:00,11.4,3.5,1001.6,1007.3,9.8,11.1,90,9.8,9.9,320,26.6,100
2025-03-28T18:00,11.6,1.4,998.8,1004.4,6.1,11.4,85,9.2,10.5,293,10.1,100
2025-03-29T00:00,9.9,4,998.2,1003.9,8.5,10.1,95,9.1,8.5,331,15.1,100
2025-03-29T06:00,9.6,3.1,996.3,1002,9.7,9.8,99,9.4,8,329,15.8,100
2025-03-29T12:00,14.7,2.1,997.9,1003.5,14.3,13.6,72,9.8,12.6,48,35.3,55
2025-03-29T18:00,12.2,3.3,1000,1005.6,17.1,12.6,81,9,9.5,24,32.8,100
2025-03-30T00:00,11.2,0.1,1003.6,1009.3,12.5,10.8,80,7.8,8.8,8,23,59
2025-03-30T06:00,9.4,0,1005,1010.7,9.5,9.9,93,8.3,7.5,292,19.4,27
2025-03-30T12:00,16.5,0,1007,1012.6,11.3,15.2,58,8.2,14.4,20,27,5
2025-03-30T18:00,14.3,0,1005.3,1010.9,4,15.2,73,9.6,13.6,207,5.8,95
2025-03-31T00:00,9.4,0,1004.6,1010.3,9.3,10.4,75,5.2,6.9,207,17.6,63
2025-03-31T06:00,9.2,3.5,1005.6,1011.3,5.1,10.3,95,8.6,8.1,170,16.6,26
2025-03-31T12:00,15.6,0,1007.7,1013.3,12.8,15.4,50,5.2,12.6,79,34.2,13
2025-03-31T18:00,12.5,0.1,1008.1,1013.8,3.9,14.1,70,7.1,11.2,13,12.6,4
2025-04-01T00:00,6.8,0,1009.9,1015.7,4.7,9.1,88,5,4.9,266,9,38
2025-04-01T06:00,9.2,0,1008,1013.7,16.2,8.4,65,3,5.2,21,29.9,90
2025-04-01T12:00,12.1,0.3,1007.6,1013.3,25,11.6,56,3.5,6.9,47,51.1,100
2025-04-01T18:00,10.9,1.4,1007.2,1012.9,6.3,11.2,80,7.7,9.4,347,15.5,100
2025-04-02T00:00,10.2,0.8,1008.9,1014.6,7.6,10.1,86,8.1,8.6,360,13,100
2025-04-02T06:00,10.4,1.7,1008.9,1014.6,5.4,10.1,89,8.7,9.3,356,13,100
2025-04-02T12:00,14.9,0,1011,1016.6,18.2,14.1,62,7.8,11.7,54,38.9,51
2025-04-02T18:00,13.4,0,1011.1,1016.8,1.6,14.2,71,8.2,12.7,27,13,0
2025-04-03T00:00,6.9,0,1014.8,1020.6,9.7,9.6,93,5.8,4.5,254,17.3,0
2025-04-03T06:00,4.9,0,1015.5,1021.4,5.7,8.2,99,4.8,2.9,215,13.3,0
2025-04-03T12:00,17.1,0,1017.2,1022.8,7.3,15.4,58,8.7,15.7,10,20.5,0
2025-04-03T18:00,15.1,0,1014.8,1020.5,5.4,15.6,70,9.8,14.3,140,11.5,0
2025-04-04T00:00,6.1,0,1015.7,1021.6,5.2,10.1,99,5.9,4.3,214,11.5,0
2025-04-04T06:00,4.9,0,1014.4,1020.3,5.1,8.4,96,4.3,2.8,219,13,0
2025-04-04T12:00,18.6,0,1014,1019.6,4.4,16.4,52,8.6,17.6,58,15.8,0
2025-04-04T18:00,14.9,0,1010.6,1016.2,4.6,15.7,69,9.2,14,111,10.8,0
2025-04-05T00:00,5.8,0,1010.1,1015.9,6.3,10,97,5.3,3.8,219,12.6,0
2025-04-05T06:00,6.1,0,1008.1,1013.9,8,8.6,79,2.7,3.2,214,14.8,0
2025-04-05T12:00,20.3,0,1006.3,1011.8,1.6,16.9,43,7.2,19.3,243,12.2,0
2025-04-05T18:00,17,0,1002.2,1007.8,5.2,17.1,70,11.4,16.6,134,9,0
2025-04-06T00:00,12.9,0,1002.4,1008,11.2,12.4,58,4.8,10,238,19.1,100
2025-04-06T06:00,10.9,0,1002.8,1008.5,8.9,11.2,77,7.1,8.8,66,24.1,26
2025-04-06T12:00,10.8,0.7,1008.4,1014.1,23.6,12.4,68,5.1,6.1,82,45.4,100
2025-04-06T18:00,10.5,0.2,1008.9,1014.6,15.4,12,48,-0.2,6.1,95,36.4,1
2025-04-07T00:00,7.1,0,1013.4,1019.2,10.3,8.6,69,1.9,3.8,147,18,41
2025-04-07T06:00,5.2,0,1014,1019.9,11.5,6.3,63,-1.1,1.3,155,20.2,73
2025-04-07T12:00,11.1,0,1016.7,1022.5,14.6,11.4,54,2.2,7.2,111,35.3,78
2025-04-07T18:00,9.4,0,1015.9,1021.7,10.6,11.7,58,1.6,5.9,100,28.8,9
2025-04-08T00:00,5.2,0,1019.2,1025.1,11.1,7.3,70,0.1,1.4,140,20.5,6
2025-04-08T06:00,2.7,0,1019.6,1025.5,5.2,5.7,78,-0.8,-0.4,176,13.3,13
2025-04-08T12:00,12.9,0,1020.2,1025.9,9.8,12.9,50,2.8,9.9,96,24.8,0
2025-04-08T18:00,10.4,0,1018.2,1024,4.9,12.4,68,4.8,8.4,92,19.8,0
2025-04-09T00:00,2.2,0,1018.7,1024.7,3.6,6.9,98,2,-0.1,186,7.6,0
2025-04-09T06:00,2.2,0,1016.5,1022.4,6.5,5.2,80,-0.9,-1,194,11.9,100
2025-04-09T12:00,16.3,0,1015.4,1021,6.8,13.9,50,5.8,14.3,32,18.7,84
2025-04-09T18:00,14.2,0,1013.6,1019.3,3.1,14.2,71,9,13.5,97,13.3,84
2025-04-10T00:00,9.8,2.5,1015.4,1021.2,8.3,10.2,92,8.5,8.1,174,14.8,42
2025-04-10T06:00,7.6,0,1015.2,1021,7.4,8.5,95,6.8,5.6,270,15.1,31
2025-04-10T12:00,16.5,0.2,1016.6,1022.2,6.9,15.3,62,9.2,15.2,9,20.5,75
2025-04-10T18:00,14.8,0.1,1014.5,1020.2,7.5,15.6,70,9.4,13.6,140,14.8,1
2025-04-11T00:00,7.3,0,1016.3,1022.1,7.6,10.2,95,6.5,5.3,207,14,0
2025-04-11T06:00,6.1,0,1014.4,1020.2,6.5,9,96,5.6,4.1,214,11.9,0
2025-04-11T12:00,21.1,0,1012.9,1018.4,3.9,17.4,60,12.9,21.5,326,16.2,0
2025-04-11T18:00,17.8,0,1009,1014.6,16,17,59,9.6,15.3,235,33.8,0
2025-04-12T00:00,13.3,0,1009.9,1015.6,16.1,12.9,54,4.1,9.6,236,32,0
2025-04-12T06:00,9.6,0,1010,1015.8,8.4,10.6,77,5.7,7.3,233,14.8,5
2025-04-12T12:00,19.4,0,1011.5,1017.1,7.4,17.5,56,10.4,18.4,93,20.2,91
2025-04-12T18:00,16.3,0,1009.1,1014.7,2.7,17.2,79,12.6,16.7,160,11.2,93
2025-04-13T00:00,13.6,0,1008.6,1014.3,7.9,13.2,82,10.6,12.7,221,14,99
2025-04-13T06:00,13.8,0.1,1008.6,1014.3,8.3,12.6,72,8.7,12.2,237,16.9,100
2025-04-13T12:00,15.4,0.6,1010.1,1015.7,2.5,14.5,68,9.6,15,339,7.6,100
2025-04-13T18:00,12.8,4.9,1008.8,1014.5,7.1,13.3,95,11.9,12.3,80,13.3,100
2025-04-14T00:00,11.6,4.3,1008.8,1014.5,4.9,12.1,99,11.6,11.4,276,8.3,100
2025-04-14T06:00,11.6,0.7,1007.4,1013.1,3.4,11.6,97,11.2,11.5,357,5.4,100
2025-04-14T12:00,15.9,2.4,1007.2,1012.8,7.6,14.6,82,12.8,15.6,86,19.4,100
2025-04-14T18:00,13.6,10.8,1003.6,1009.2,11.2,13.4,97,13.2,13,106,22,100
2025-04-15T00:00,12.9,5.2,1000.8,1006.4,2.5,12.8,100,12.8,13.4,184,5.8,100
2025-04-15T06:00,12.9,3.6,997.9,1003.5,9.8,12.5,95,12.2,12.2,150,19.1,100
2025-04-15T12:00,21.4,0.7,999.8,1005.3,16,17.9,67,14.9,20.7,225,40,76
2025-04-15T18:00,20.1,0.2,1002.7,1008.2,1,18.4,77,15.9,22,225,11.5,5
2025-04-16T00:00,12.4,0,1006.2,1011.9,4.4,13.6,89,10.8,12,199,11.2,7
2025-04-16T06:00,12.3,0,1005.5,1011.2,5.8,12.8,93,11.1,11.8,144,16.6,8
2025-04-16T12:00,18.5,0.8,1004.7,1010.2,6,17.8,84,15.8,19.6,80,23.8,99
2025-04-16T18:00,15.2,0.2,1001.7,1007.3,16.9,16.9,88,13.4,13.9,105,31.7,94
2025-04-17T00:00,12.6,0.5,999.9,1005.5,0.9,13.6,99,12.5,13.3,323,6.5,100
2025-04-17T06:00,14.8,1.5,996.1,1001.7,11.3,13.9,86,12.4,13.8,141,31.7,100
2025-04-17T12:00,19.1,5.5,998.5,1004,17.5,17.1,59,10.8,16.8,166,52.2,80
2025-04-17T18:00,15.9,1.5,1000.6,1006.2,8.5,16.4,67,9.8,14.7,174,24.5,95
2025-04-18T00:00,9.8,0,1004.1,1009.8,5.2,12.1,90,8.2,8.6,149,10.4,91
2025-04-18T06:00,11.1,0,1005.2,1010.9,9.7,11.4,78,7.4,9,184,17.6,100
