time,temperature_2m (Â°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),soil_temperature_0_to_7cm (Â°C),wind_speed_10m (km/h),wind_direction_10m (Â°),wind_gusts_10m (km/h),dew_point_2m (Â°C),apparent_temperature (Â°C),cloud_cover (%),pressure_msl (hPa)
2016-03-01T00:00,5.4,90,0,1001.7,6.6,7.3,303,8.6,3.9,2.9,100,1007.5
2016-03-01T06:00,5.3,97,0,1003.4,6.1,8.4,280,15.8,4.9,2.9,94,1009.2
2016-03-01T12:00,11.6,84,0.2,1006.1,10.8,9.2,339,24.8,8.9,10,87,1011.8
2016-03-01T18:00,10,92,1.1,1007.1,10.2,4.3,360,11.2,8.8,9.1,20,1012.8
2016-03-02T00:00,3.1,95,0,1008,5.2,5.6,230,9.7,2.4,0.5,38,1013.9
2016-03-02T06:00,2.7,90,0,1006.6,4.3,5.9,218,9.4,1.3,-0.1,91,1012.5
2016-03-02T12:00,15.1,47,0,1004.8,12.7,8.6,123,21.2,3.8,12.4,0,1010.4
2016-03-02T18:00,13.1,62,0,997.6,11.7,12.5,134,24.1,6,10.3,98,1003.2
2016-03-03T00:00,10.1,75,0,990.3,9.3,22.3,181,33.8,6,5.9,78,995.9
2016-03-03T06:00,5.6,93,3.8,986.8,8,16.2,258,51.1,4.5,1.9,88,992.5
2016-03-03T12:00,4.2,90,5.2,988.9,7,32.7,306,66.2,2.6,-2.3,100,994.6
2016-03-03T18:00,4.2,89,9,992.4,6.2,21.4,319,36,2.5,-0.6,100,998.2
2016-03-04T00:00,3.4,92,5.2,995.3,5.5,15.6,310,27,2.2,-0.6,100,1001.1
2016-03-04T06:00,1.4,89,1.2,997.5,4.4,11.6,248,18,-0.1,-2.4,1,1003.3
2016-03-04T12:00,12.2,40,0,1000.3,10,10.8,307,26.3,-0.9,8.4,0,1005.9
2016-03-04T18:00,10.1,57,0,999.5,9.6,11,128,18.4,2,6.7,97,1005.2
2016-03-05T00:00,4.4,76,0,1000.3,5.5,7.6,180,13.7,0.5,1.2,52,1006.1
2016-03-05T06:00,6.7,76,0,997.3,5.8,12.9,162,22,2.7,3.1,100,1003
2016-03-05T12:00,13.1,63,0,995.7,10.2,28.6,174,47.9,6.2,8,69,1001.3
2016-03-05T18:00,12.6,72,0,990.3,10.8,25.3,154,47.2,7.6,8.3,54,995.9
2016-03-06T00:00,8.8,73,1,992.8,8.2,16,216,35.6,4.2,5.1,5,998.5
2016-03-06T06:00,8.7,72,0,994,8.1,13.3,229,29.9,3.9,5.3,8,999.7
2016-03-06T12:00,12.5,61,0,995.7,12.1,8.8,235,35.6,5.2,10.1,53,1001.3
2016-03-06T18:00,9,80,3.1,994.7,9.7,5.8,94,14,5.8,7.2,62,1000.4
2016-03-07T00:00,3.7,95,0.2,995.2,6.1,4.7,238,9.7,3,1.4,34,1001
2016-03-07T06:00,3.4,93,2.1,994.7,5.4,5.2,254,11.9,2.4,0.9,72,1000.5
2016-03-07T12:00,9.7,79,0.3,995.9,10.4,10,296,23,6.1,7.3,43,1001.6
2016-03-07T18:00,8,83,0.4,996.3,9,2.9,270,13.3,5.2,6.4,41,1002
2016-03-08T00:00,2.3,94,0.2,998.7,4.8,4.7,184,11.2,1.5,-0.3,92,1004.5
2016-03-08T06:00,1.7,94,0,999.4,4,4.7,189,11.9,0.8,-0.9,96,1005.3
2016-03-08T12:00,10.7,69,1,1001.9,10.3,2.2,351,25.6,5.3,9.3,84,1007.6
2016-03-08T18:00,8,90,4.4,1002.4,8.4,7.6,65,27,6.5,6.1,95,1008.1
2016-03-09T00:00,3.3,98,0.5,1003.9,5.5,5,270,9,3,0.9,57,1009.7
2016-03-09T06:00,4.3,96,1.8,1003.6,5.6,1,45,8.6,3.7,2.7,99,1009.4
2016-03-09T12:00,8.2,91,5.6,1003.3,8,16.6,30,32.4,6.8,5,100,1009
2016-03-09T18:00,7,95,2.9,1000.8,7.5,10.5,354,22.7,6.2,4.5,98,1006.5
2016-03-10T00:00,6,94,0.2,1001,6.7,10.1,297,18,5.1,3.3,47,1006.8
2016-03-10T06:00,4.4,95,0,1001.6,5.6,12,277,19.1,3.7,1.2,98,1007.4
2016-03-10T12:00,10.4,69,0,1004,10.1,15.1,342,29.9,4.9,7,100,1009.7
2016-03-10T18:00,9.6,75,0,1004.3,9.3,5.8,338,14.8,5.3,7.6,99,1010
2016-03-11T00:00,7,92,1,1006.5,7.2,4.1,285,11.5,5.8,5.4,100,1012.3
2016-03-11T06:00,7.2,90,4.8,1007.3,7.2,10.8,360,23.8,5.6,4.5,100,1013.1
2016-03-11T12:00,8.7,89,2.7,1009.9,8.4,18.1,46,31,7.1,5.4,99,1015.7
2016-03-11T18:00,8.9,84,0.2,1010.6,8.7,7.3,33,17.6,6.3,6.9,85,1016.4
2016-03-12T00:00,4.8,97,0,1012.5,6,6.7,306,9.7,4.4,2.5,68,1018.4
2016-03-12T06:00,4.7,98,0,1012,5.5,7.5,343,10.4,4.3,2.2,61,1017.9
2016-03-12T12:00,11.1,67,0,1012.4,10.4,16.8,35,34.2,5.2,7.5,78,1018.1
2016-03-12T18:00,10,74,0,1010.8,9.8,12,41,22,5.6,7.2,31,1016.5
2016-03-13T00:00,8,82,0,1011.4,7.9,14.5,42,29.2,5.2,4.8,66,1017.2
2016-03-13T06:00,7.5,80,0,1011.1,7.4,16.2,37,31.3,4.3,3.8,56,1016.9
2016-03-13T12:00,10.9,66,0,1012.5,11.3,26.1,38,50.4,4.8,5.8,92,1018.2
2016-03-13T18:00,9.8,68,0,1012.7,10,18.1,47,34.2,4.2,5.8,22,1018.5
2016-03-14T00:00,7.7,78,0,1014.5,8.1,15.9,25,29.5,4.2,4,66,1020.3
2016-03-14T06:00,7.5,78,0,1014.7,7.7,17,36,32.8,3.9,3.6,29,1020.5
2016-03-14T12:00,10.4,65,0,1016.6,11,22.9,44,45,4.2,5.7,27,1022.4
2016-03-14T18:00,9,66,0,1015.7,9.9,7.2,63,24.1,3,6.4,2,1021.5
2016-03-15T00:00,3.5,89,0,1016.2,4.8,4.7,351,10.1,1.8,1,30,1022.1
2016-03-15T06:00,0.8,92,0,1014.4,3,6.8,273,15.1,-0.4,-2.4,2,1020.4
2016-03-15T12:00,11.9,45,0,1010.7,11.9,2.1,301,17.3,0.2,9.5,98,1016.4
2016-03-15T18:00,9.1,63,0,1008.4,9.9,14.7,107,28.1,2.4,5.2,100,1014.1
2016-03-16T00:00,6.5,81,0.7,1009.9,7.2,15.5,65,29.9,3.5,2.7,100,1015.7
2016-03-16T06:00,5.8,86,1.1,1011,6.6,15.1,87,24.8,3.6,2.1,99,1016.8
2016-03-16T12:00,9.2,82,0.4,1015.2,9,23.8,80,47.5,6.3,4.8,100,1021
2016-03-16T18:00,8.2,85,1.9,1017.2,8.4,17.3,78,36,5.9,4.7,100,1023
2016-03-17T00:00,7.7,87,0.2,1019.8,7.6,13.5,42,26.6,5.7,4.7,100,1025.6
2016-03-17T06:00,7.7,88,0,1019.1,7.6,7.6,19,18,5.9,5.6,100,1024.9
2016-03-17T12:00,9.6,82,0,1019.8,8.9,14,26,24.8,6.6,6.7,96,1025.6
2016-03-17T18:00,9.6,75,0,1016.7,9.8,3.3,6,17.6,5.3,8,41,1022.5
2016-03-18T00:00,2.7,93,0,1016.1,4.7,6.2,260,10.1,1.6,-0.1,20,1022
2016-03-18T06:00,1.9,89,0,1013.7,3.4,8.4,260,14.4,0.3,-1.4,1,1019.6
2016-03-18T12:00,13.6,58,0,1012.4,12.9,4.5,346,18.7,5.5,11.8,0,1018.1
2016-03-18T18:00,12.4,68,0,1009.2,11.8,5.9,101,10.8,6.8,10.8,0,1014.9
2016-03-19T00:00,3.8,94,0,1009.8,5.8,5.3,208,7.9,3,1.5,0,1015.7
2016-03-19T06:00,2.1,93,0,1009.5,4,7.6,225,9,1.1,-1,0,1015.4
2016-03-19T12:00,17.2,50,0,1010.4,14.9,3.8,287,14.8,6.6,15.8,0,1016
2016-03-19T18:00,14.7,65,0,1009,13.4,9.7,112,17.6,8.3,12.9,0,1014.6
2016-03-20T00:00,7.4,87,0,1010,7.6,8.9,227,15.1,5.4,5,5,1015.8
2016-03-20T06:00,5.6,87,0,1010.4,6.5,7.4,256,11.9,3.6,3.1,1,1016.2
2016-03-20T12:00,17.3,48,0,1011.3,15.1,9.1,277,21.2,6.2,15,0,1016.9
2016-03-20T18:00,14.9,59,0,1008.7,13.5,5.8,150,12.6,7,13.3,91,1014.3
2016-03-21T00:00,8.6,89,0,1008.8,9.1,8.9,220,12.2,6.8,6.5,88,1014.6
2016-03-21T06:00,8.2,91,0,1008,8.5,5.7,215,9.7,6.8,6.6,99,1013.8
2016-03-21T12:00,15,65,0,1008.1,14,8,117,23.4,8.5,13.4,97,1013.7
2016-03-21T18:00,13.3,81,0,1005.4,13.1,11.2,111,25.9,10.2,11.8,81,1011
2016-03-22T00:00,10.1,98,0,1004.5,9.7,5.8,83,8.3,9.8,9.2,79,1010.2
2016-03-22T06:00,10.1,99,0,1001.9,10.2,9.8,36,15.1,9.9,8.7,100,1007.6
2016-03-22T12:00,13.2,77,0,1000.8,13,14.5,44,32.4,9.2,10.9,41,1006.4
2016-03-22T18:00,11.5,76,0,997.1,12.4,13.1,82,28.1,7.5,9,100,1002.7
2016-03-23T00:00,9.4,82,0,994.9,10.1,17.9,56,29.5,6.4,5.9,100,1000.6
2016-03-23T06:00,7.2,91,4,990.7,8.8,22,32,40.7,5.9,3,100,996.4
2016-03-23T12:00,6,90,6.8,992,8.1,26.5,34,52.6,4.5,0.9,100,997.7
2016-03-23T18:00,7.1,77,4.1,993.2,7.7,23.4,46,42.5,3.3,2.2,100,998.9
2016-03-24T00:00,7.4,70,0,997.3,7.2,21.5,38,37.1,2.3,2.5,57,1003
2016-03-24T06:00,4.2,85,0,999.8,5.6,6.4,333,13.3,1.9,1.4,10,1005.6
2016-03-24T12:00,12.3,54,0,1003.3,12.6,8.7,38,25.9,3.3,9.5,38,1009
2016-03-24T18:00,11.4,56,0,1005.4,11.5,6.2,144,11.5,3.1,8.9,1,1011.1
2016-03-25T00:00,2.8,82,0,1009.3,5.3,7,192,10.4,0.1,-0.3,34,1015.2
2016-03-25T06:00,2.8,74,0,1010.3,4,9,185,17.6,-1.3,-0.8,51,1016.2
2016-03-25T12:00,15.1,39,0,1011.1,13.1,11.8,149,25.9,1.1,11.5,88,1016.7
2016-03-25T18:00,13.6,66,0,1008,12.5,11.3,112,20.2,7.4,11.3,90,1013.7
2016-03-26T00:00,8.8,73,0,1009.3,8.7,3.1,201,7.2,4.3,7,83,1015.1
2016-03-26T06:00,5.8,84,0,1010.3,6.8,5.9,223,7.2,3.3,3.4,51,1016.1
2016-03-26T12:00,15,57,0,1012.8,14.8,6.8,360,21.2,6.5,13.2,33,1018.5
2016-03-26T18:00,12.9,71,0,1012.4,13,7.9,141,17.3,7.8,11.2,0,1018.1
2016-03-27T00:00,4.6,96,0,1012.6,7.1,5.4,172,9.7,4,2.4,0,1018.5
2016-03-27T06:00,4.3,92,0,1010.4,5.6,7.6,211,11.5,3.1,1.6,0,1016.3
2016-03-27T12:00,17.9,42,0,1009.9,15.7,4,350,15.5,4.7,16.1,95,1015.5
2016-03-27T18:00,15.7,57,0,1007.7,14.2,7.3,99,17.3,7.2,13.9,100,1013.3
2016-03-28T00:00,10.5,81,0.7,1007.8,10.3,10.2,225,18,7.5,8.4,98,1013.5
2016-03-28T06:00,10.1,88,0.5,1008,10,4.9,216,8.6,8.2,8.9,100,1013.7
2016-03-28T12:00,15.7,65,0,1008.2,13.9,2.2,180,23.8,9.2,15.2,97,1013.8
2016-03-28T18:00,15.3,62,0,1006.3,14,11.3,233,16.9,8,13.1,99,1011.9
2016-03-29T00:00,11.3,61,0,1007.9,11.1,9.2,259,19.4,4.1,8.6,41,1013.6
2016-03-29T06:00,7.7,86,0,1008.1,8.4,9.2,222,11.2,5.6,5.3,44,1013.9
2016-03-29T12:00,18.2,50,0,1009.6,16.3,7.9,270,27.4,7.7,16.4,46,1015.2
2016-03-29T18:00,16.9,53,0,1009.3,15.4,8.9,207,17.6,7.4,15,12,1014.9
2016-03-30T00:00,11.7,76,0,1011.3,11.6,7.7,217,13.7,7.7,10,98,1017
2016-03-30T06:00,9.3,91,0,1012,9.7,8.2,232,10.8,7.9,7.6,83,1017.8
2016-03-30T12:00,19.2,54,0,1013.8,17.6,3.9,202,24.1,9.5,18.5,13,1019.4
2016-03-30T18:00,17.5,67,0,1011.5,16.1,4.3,138,18,11.3,17.3,88,1017.1
2016-03-31T00:00,8.9,90,0,1012,10.1,7.6,205,11.2,7.3,7.1,0,1017.8
2016-03-31T06:00,6.6,90,0,1011.4,8,7.1,195,11.5,5.1,4.4,3,1017.2
2016-03-31T12:00,19.7,54,0,1012,17.9,10.2,82,20.9,10.1,18.3,99,1017.6
2016-03-31T18:00,16.7,79,0,1009,16.2,11.7,101,27,12.9,15.9,44,1014.6
2016-04-01T00:00,9.8,96,0,1008.6,10.9,2.6,124,9.7,9.3,9.3,99,1014.3
2016-04-01T06:00,10.2,89,0,1007.1,10.3,6.2,80,5,8.4,8.9,94,1012.8
2016-04-01T12:00,18.7,66,0,1010.5,18,12.1,348,25.2,12.3,17.7,99,1016.1
2016-04-01T18:00,15.9,80,0,1010.5,16.1,6,107,16.6,12.5,15.9,95,1016.1
2016-04-02T00:00,11.1,99,0,1012.3,11,2.6,106,5,11,11.1,97,1018
2016-04-02T06:00,10,99,0,1012.5,11.2,5,249,11.5,9.9,9.2,100,1018.3
2016-04-02T12:00,16.1,77,0,1014.3,16.2,11.4,72,25.6,12.1,15.2,100,1019.9
2016-04-02T18:00,14.8,82,0,1012.6,15.5,5.2,102,21.6,11.8,14.6,99,1018.3
2016-04-03T00:00,9,100,0,1012.5,10.3,4,100,7.2,9,8.1,100,1018.3
2016-04-03T06:00,7.8,99,0,1012.5,10,4.1,218,11.5,7.6,6.6,96,1018.3
2016-04-03T12:00,18,69,0,1013.2,17.9,6,65,19.1,12.3,17.8,88,1018.8
2016-04-03T18:00,16.2,83,0,1010.5,16.6,9.8,107,19.4,13.4,15.9,0,1016.1
2016-04-04T00:00,9.9,98,0,1010.3,11.2,4.4,125,9.7,9.5,9.1,69,1016
2016-04-04T06:00,9.9,96,0,1009.1,10.6,5,120,3.2,9.3,9,94,1014.8
2016-04-04T12:00,20.1,62,0,1009.5,19.4,6.4,38,21.2,12.6,20,65,1015
2016-04-04T18:00,18.3,74,0,1006.7,17.9,10.8,90,24.8,13.6,17.9,2,1012.3
2016-04-05T00:00,12.2,88,0,1007.3,11.8,3.6,53,8.6,10.2,11.8,98,1013
2016-04-05T06:00,9.3,93,0,1005.7,10.2,3.5,66,7.9,8.1,8.3,95,1011.4
2016-04-05T12:00,19.4,62,0,1007.2,19.1,6.6,49,20.5,12,19.1,96,1012.7
2016-04-05T18:00,17.3,77,0,1005.1,17.6,6.4,117,19.4,13.3,17.5,23,1010.7
2016-04-06T00:00,10.4,94,0,1006.6,11.7,1.3,124,7.9,9.6,10.2,100,1012.3
2016-04-06T06:00,8.3,91,0,1005.4,9.5,3,194,4.7,7,7.1,92,1011.1
2016-04-06T12:00,18.8,71,0,1006.4,19,8.9,69,22.3,13.4,18.6,53,1011.9
2016-04-06T18:00,16.8,81,0,1003.9,17.2,9.1,124,17.3,13.5,16.6,49,1009.5
2016-04-07T00:00,10.5,94,0,1003.9,11.6,4.5,151,7.6,9.7,9.8,2,1009.6
2016-04-07T06:00,10.3,92,0,1003.1,10.9,1.6,153,4.3,9.1,9.9,86,1008.8
2016-04-07T12:00,18.9,71,0,1003,18.6,8.3,72,21.2,13.6,18.9,97,1008.5
2016-04-07T18:00,16.4,85,0,999.6,17.1,9.4,90,22.7,13.8,16.3,77,1005.2
2016-04-08T00:00,11.8,99,0,999.1,12.6,4.6,72,9,11.7,11.7,100,1004.7
2016-04-08T06:00,11.3,99,0,996.4,12.4,3.5,246,9,11.2,11.2,100,1002
2016-04-08T12:00,16.2,78,0,996.3,16,9.5,349,17.6,12.4,15.6,100,1001.8
2016-04-08T18:00,14.9,89,1.8,994.9,14.7,4.1,255,14,13.1,15.3,100,1000.5
2016-04-09T00:00,10.6,97,0.6,995.5,12,4.5,166,7.9,10.1,10,99,1001.1
2016-04-09T06:00,9.1,97,0,995.1,11.1,9,254,16.2,8.6,7.5,100,1000.8
2016-04-09T12:00,17.2,55,0.4,996.4,17.4,11.2,315,24.8,8,15.1,39,1001.9
2016-04-09T18:00,13.3,85,2.7,996.9,15,1.4,180,18,10.8,13.4,98,1002.5
2016-04-10T00:00,9.9,94,2.2,999.5,11.7,6,303,11.9,9,8.8,95,1005.2
2016-04-10T06:00,9.9,89,0,1000.9,10.9,8.4,263,16.2,8.3,8.3,87,1006.6
2016-04-10T12:00,17,62,0,1003.1,16.6,11.3,329,23.8,9.7,15.3,33,1008.7
2016-04-10T18:00,16.4,70,0,1003.3,16.2,9.5,115,16.9,11,15.3,24,1008.9
2016-04-11T00:00,9.3,92,0,1004.8,10.9,7.4,209,10.4,8.1,7.8,16,1010.5
2016-04-11T06:00,7.4,91,0,1005.8,9.4,8,234,10.8,6,5.3,2,1011.6
2016-04-11T12:00,20.4,40,0,1007.5,18.8,7.6,275,23.4,6.3,18.4,0,1013
2016-04-11T18:00,18.8,54,0,1006.1,17.7,7.6,183,15.8,9.4,17.7,0,1011.6
2016-04-12T00:00,13.1,69,0,1007.9,13,9.7,222,15.5,7.5,11.1,89,1013.6
2016-04-12T06:00,8.3,85,0,1007.6,9.9,10.2,238,10.8,5.8,5.8,2,1013.4
2016-04-12T12:00,20.7,52,0,1008.1,19.6,3.3,276,20.9,10.6,20.5,1,1013.6
2016-04-12T18:00,19.3,61,0,1006.1,18.4,12.9,117,20.9,11.7,17.9,41,1011.6
2016-04-13T00:00,11,90,0,1005.6,12.4,8,190,11.9,9.4,9.7,12,1011.3
2016-04-13T06:00,9.6,92,0,1004.6,10.7,6.6,229,11.5,8.3,8.2,60,1010.3
2016-04-13T12:00,21,57,0,1003.1,19.4,5.2,102,22.7,12,20.9,100,1008.6
2016-04-13T18:00,19.7,63,0,1000.2,18.3,7.1,139,19.1,12.5,19.4,95,1005.7
2016-04-14T00:00,15.1,56,0,1001,14.6,18.6,229,36.4,6.5,11.6,0,1006.6
2016-04-14T06:00,12.6,76,0,1001.1,12.9,14.3,242,16.6,8.6,10.2,26,1006.7
2016-04-14T12:00,18.7,52,0,1004,18,15.3,315,43.9,8.5,16.1,3,1009.5
2016-04-14T18:00,17.5,61,0,1005.4,17.8,8.2,142,22.3,10,16.4,7,1011
2016-04-15T00:00,9.1,84,0,1006.7,11.3,8.3,185,11.2,6.6,7.1,70,1012.4
2016-04-15T06:00,8.9,82,0,1007.1,9.9,8.2,232,12.2,5.9,6.7,16,1012.8
2016-04-15T12:00,20.5,41,0,1008,19.1,9.1,252,32.4,7,18.4,5,1013.5
2016-04-15T18:00,19.5,46,0,1006,18.2,7,215,18.4,7.6,17.9,4,1011.5
2016-04-16T00:00,12.4,71,0,1007.9,13,8.2,221,13.3,7.3,10.5,2,1013.6
2016-04-16T06:00,9,77,0,1006.2,10,10.4,194,14,5.1,6.3,0,1011.9
2016-04-16T12:00,21.8,37,0,1006.8,19.6,5.9,166,28.4,6.4,20,40,1012.3
2016-04-16T18:00,21,53,0,1005.7,19.3,8.9,194,20.9,11,20.2,0,1011.2
2016-04-17T00:00,15.2,56,0,1006.6,14.8,8.7,185,18,6.4,13.1,76,1012.2
2016-04-17T06:00,14.7,64,0,1005.7,14.1,14,226,17.6,7.8,12.1,100,1011.3
2016-04-17T12:00,21.5,53,0,1006.4,19,15.2,194,34.6,11.4,19.7,99,1011.9
2016-04-17T18:00,21.4,55,0,1005.3,19.7,10.1,174,20.9,12.1,20.6,8,1010.8
2016-04-18T00:00,15.4,65,0,1006.8,15.2,8.9,201,15.8,8.8,13.8,89,1012.4
2016-04-18T06:00,14.2,78,0,1007.7,14.2,11.5,184,19.4,10.5,12.7,100,1013.3
2016-04-18T12:00,20.4,51,0,1008.7,19,11.8,207,23.4,10,18.8,60,1014.2
2016-04-18T18:00,19.7,42,0,1006.8,18.9,11.1,216,22.3,6.3,17.1,63,1012.3
2016-04-19T00:00,9.8,69,0,1008,11.9,8.8,235,10.4,4.3,7.2,0,1013.7
2016-04-19T06:00,9.5,75,0.3,1007.7,10.4,14.5,247,21.2,5.3,6.3,64,1013.4
2016-04-19T12:00,13.8,77,2.7,1012.3,15.3,18.6,36,40,9.9,11.1,70,1018
2016-04-19T18:00,13.8,66,0.2,1013.3,15,3.2,117,13,7.4,12.7,14,1019
2016-04-20T00:00,7.2,88,0,1015.9,9.4,4.7,238,7.6,5.3,5.4,0,1021.7
2016-04-20T06:00,6.6,83,0,1017.2,7.7,6.4,142,8.6,3.8,4.2,0,1023.1
2016-04-20T12:00,18,48,0,1018.8,17.9,12.2,88,32.8,6.7,15.4,0,1024.4
2016-04-20T18:00,15.8,51,0,1018.1,16.3,9.8,118,26.3,5.7,13.6,57,1023.8
2016-04-21T00:00,9.1,77,0,1020.2,9.8,9.3,106,15.5,5.3,6.6,17,1026
2016-04-21T06:00,7.2,84,0,1019.9,7.9,6,147,11.2,4.7,5.1,38,1025.8
2016-04-21T12:00,18.3,39,0,1019.4,18.1,13.6,101,31.3,4.2,15,20,1025
2016-04-21T18:00,15.9,53,0,1015.2,16.4,10.2,108,24.8,6.5,13.7,100,1020.9
2016-04-22T00:00,10.4,87,0,1013.9,11.8,4.3,156,8.3,8.4,9.4,100,1019.7
2016-04-22T06:00,10.6,83,0,1011.4,11,7.8,202,11.2,7.8,9,93,1017.1
2016-04-22T12:00,21.4,38,0,1011.1,20,9.2,309,23.4,6.7,19.3,70,1016.6
2016-04-22T18:00,19.2,53,0,1007.1,18.7,11,128,21.6,9.5,17.5,42,1012.6
2016-04-23T00:00,11.7,84,0,1005.8,12.5,10.2,212,15.1,9,10,93,1011.5
2016-04-23T06:00,11.5,88,0,1002.8,12.1,9.2,249,11.5,9.7,10.1,98,1008.5
2016-04-23T12:00,18.5,56,0,1000.7,18.5,5.9,256,27.7,9.6,17.5,100,1006.2
2016-04-23T18:00,16.5,62,0.4,996.8,16.7,13.6,233,27,9.1,14.3,100,1002.3
2016-04-24T00:00,13,81,0,995.4,13.7,6.1,270,11.5,9.7,12,100,1001
2016-04-24T06:00,11.6,94,2.2,993.8,12.8,6,303,9.4,10.6,10.9,100,999.4
2016-04-24T12:00,12.6,92,4,993.6,13.8,13.6,32,40,11.4,11.1,100,999.2
2016-04-24T18:00,8.6,90,9.4,997.5,11.2,22.2,48,41.4,7.1,4.7,100,1003.2
2016-04-25T00:00,8.1,86,1.1,999.6,10.1,11.7,47,33.1,6,5.4,100,1005.3
2016-04-25T06:00,7.7,67,0,1001,8.8,10.2,45,25.2,2,4.5,100,1006.7
2016-04-25T12:00,11.1,58,1.3,1003,13.5,8.4,329,32,3.3,8.4,60,1008.7
2016-04-25T18:00,12.3,49,0.3,1003,13.5,1.3,236,16.9,1.7,10.3,6,1008.7
2016-04-26T00:00,5.3,80,0,1003.7,7.7,9.7,178,16.6,2.1,2.1,0,1009.5
2016-04-26T06:00,6.5,77,0,1002.7,7.3,11.4,208,17.3,2.8,3.2,5,1008.5
2016-04-26T12:00,15.9,45,0,1001.7,14.9,16.1,222,35.3,4,12.1,60,1007.3
2016-04-26T18:00,14.7,54,0.1,1000.6,14,9.7,255,30.6,5.4,12.2,35,1006.2
2016-04-27T00:00,10.8,67,0,1000.4,10.5,12.6,211,15.1,5,7.7,12,1006.1
2016-04-27T06:00,11.4,70,0,998.1,10.6,20,218,25.2,6.1,7.6,5,1003.7
2016-04-27T12:00,17.5,45,0,998.6,16.4,32.4,233,59.8,5.4,11.7,9,1004.1
2016-04-27T18:00,15.6,48,0,1002,15.5,19,245,42.1,4.7,11.5,1,1007.6
2016-04-28T00:00,11.2,66,0,1005.2,10.8,6.2,263,10.8,5.1,9.1,100,1010.9
2016-04-28T06:00,7,92,0,1005.9,9,6.6,225,11.2,5.8,5,94,1011.7
2016-04-28T12:00,14.2,74,0,1006.5,14.4,4,355,19.4,9.6,13.5,94,1012.1
2016-04-28T18:00,12.4,85,1,1006.9,13.2,9.3,77,28.8,9.9,11.1,56,1012.6
2016-04-29T00:00,9.5,98,0,1009.1,10.8,6,343,7.6,9.2,8.4,96,1014.8
2016-04-29T06:00,10.2,98,3.3,1010.9,11.1,2.6,56,8.6,9.9,9.8,89,1016.6
2016-04-29T12:00,14.7,72,0.1,1012.4,15.5,10,30,28.1,9.8,13.2,65,1018.1
2016-04-29T18:00,14.2,68,0,1012.1,15.2,7.3,79,21.6,8.3,12.7,18,1017.8
2016-04-30T00:00,8.2,90,0,1012.9,9.3,5.2,196,7.9,6.7,6.6,9,1018.7
2016-04-30T06:00,5.8,93,0,1012.2,7.7,2.3,198,8.3,4.8,4.2,8,1018
2016-04-30T12:00,17.3,58,0,1011.3,17,11.2,92,26.6,8.9,15.4,98,1016.9
2016-04-30T18:00,15,72,0,1008,15.6,17.4,112,34.2,9.9,12.4,99,1013.6
2016-05-01T00:00,12.1,94,4.4,1006.2,12.8,7.7,101,14,11.1,11.3,100,1011.9
2016-05-01T06:00,11.1,95,8.1,1003.4,12,7.7,169,17.6,10.3,10.1,93,1009.1
2016-05-01T12:00,16.5,54,0.4,1004.5,17.7,4.9,36,16.9,7.3,15.1,44,1010.1
2016-05-01T18:00,12.9,86,2.6,1005.2,15,12.7,35,27.4,10.7,11.3,82,1010.9
2016-05-02T00:00,10.9,94,0.9,1005.9,12.5,12.5,303,20.9,10,9.2,95,1011.6
2016-05-02T06:00,10.6,96,3.8,1003.4,11.9,15.5,347,30.2,10,8.4,100,1009.1
2016-05-02T12:00,14.8,84,9.3,1005.4,14.6,21.2,50,48.6,12.1,12.4,76,1011
2016-05-02T18:00,15,76,2.1,1004.8,14.8,21.5,21,39.6,10.9,12.2,77,1010.4
2016-05-03T00:00,13.5,74,0,1006.4,13,13.6,338,23.8,9,11.3,66,1012.1
2016-05-03T06:00,12.1,81,0,1007.2,12,10.1,297,18,9,10.4,25,1012.9
2016-05-03T12:00,19.7,52,0,1008.2,19.2,3.6,354,34.6,9.7,19.1,17,1013.7
2016-05-03T18:00,19.2,65,0,1006,18.3,4,243,8.3,12.4,19.7,12,1011.5
2016-05-04T00:00,12.2,79,0,1008,12.8,9.2,281,19.1,8.7,10.5,88,1013.7
2016-05-04T06:00,10.4,83,0.1,1009.9,11.2,10.5,276,16.6,7.6,8.3,15,1015.6
2016-05-04T12:00,19.4,45,0,1011.6,19.1,6.9,354,31.3,7.2,18,15,1017.2
2016-05-04T18:00,17.9,51,0,1011.1,17.8,7.3,110,14.8,7.5,16.6,3,1016.7
2016-05-05T00:00,11.2,71,0,1013.2,11.2,6.8,177,11.5,6.1,9.3,7,1018.9
2016-05-05T06:00,12.4,69,0,1014.7,9.7,4.5,14,12.2,6.8,10.9,22,1020.4
2016-05-05T12:00,16.8,60,0,1015.6,17.9,14.8,43,34.2,8.9,14.4,49,1021.2
2016-05-05T18:00,15.6,66,0,1013.8,16.6,6.8,25,22.7,9.3,14.6,0,1019.4
2016-05-06T00:00,8.7,91,0,1014.4,10.8,9,247,12.6,7.3,6.7,4,1020.2
2016-05-06T06:00,8.6,88,0,1013.3,9.7,11.7,261,17.6,6.8,6.1,0,1019.1
2016-05-06T12:00,19,57,0,1012.5,18.7,8,36,20.9,10.3,18,25,1018.1
2016-05-06T18:00,18.4,63,0,1009.9,17.9,4,95,14.4,11.2,18.2,6,1015.5
2016-05-07T00:00,11.2,90,0,1010.1,12,6.6,158,9.7,9.5,10.1,0,1015.8
